datenquelle|standdatum|offertnummerintern|typ|auspraegung|vertriebspersonid
6050|20170114|00105153471|11|1|1307928
6050|20170114|00105153471|12|1|1307928
6050|20170114|00105153471|9||1307928
6050|20170114|00105153473|11|1|1307930
6050|20170114|00105153473|12|1|1307930
6050|20170114|00105153472|11|1|1307929
6050|20170114|00105153472|12|1|1307929
6050|20170114|00105153470|11|1|1307927
6050|20170114|00105153470|12|1|1307927
6050|20170114|00105153466|9||1307921
6050|20170114|00105153466|11|1|1307921
6050|20170114|00105153466|12|1|1307921
6050|20170114|00105123176|9||1307926
6050|20170114|00105123176|11|1|1307926
6050|20170114|00105123176|12|1|1307926
6050|20170114|00105122251|9||1307924
6050|20170114|00105122251|11|1|1307924
6050|20170114|00105122251|12|1|1307924
6050|20170114|00105153469|11|1|1307925
6050|20170114|00105153469|12|1|1307925
6050|20170114|00105153468|11|1|1307923
6050|20170114|00105153468|9||1307923
6050|20170114|00105153468|12|1|1307923
6050|20170114|00105153467|11|1|1307922
6050|20170114|00105153467|9||1307922
6050|20170114|00105153467|12|1|1307922
6050|20170114|00105149962|11|1|1307011
6050|20170114|00105149962|9||1307011
6050|20170114|00105149962|12|1|1307011
6050|20170114|00105149963|9||1307012
6050|20170114|00105149963|11|1|1307012
6050|20170114|00105149963|12|1|1307012
6050|20170114|00105150005|11|1|1304162
6050|20170114|00105150005|12|1|1304162
6050|20170114|00105150005|9||1304162
6050|20170114|00105153465|9||1307920
6050|20170114|00105153465|11|1|1307920
6050|20170114|00105153465|12|1|1307920
6050|20170114|00105153464|11|1|1307919
6050|20170114|00105153464|12|1|1307919
6050|20170114|00105153464|9||1307919
6050|20170114|00105153463|12|1|1307918
6050|20170114|00105153463|11|1|1307918
6050|20170114|00105153463|12|2|1307917
6050|20170114|00105153463|9||1307918
6050|20170114|00105150016|11|1|1304174
6050|20170114|00105150016|12|1|1304174
6050|20170114|00105150016|9||1304174
6050|20170114|00105151271|11|1|1305545
6050|20170114|00105151271|12|1|1305545
6050|20170114|00105151271|9||1305545
6050|20170114|00105151271|10|1|1305545
6050|20170114|00105147804|11|1|1301595
6050|20170114|00105147804|12|1|1301595
6050|20170114|00105147804|9||1301595
6050|20170114|00105151729|11|1|1306043
6050|20170114|00105151729|12|1|1306043
6050|20170114|00105151729|9||1306043
6050|20170114|00105153462|9||1307916
6050|20170114|00105153462|11|1|1307916
6050|20170114|00105153462|12|1|1307916
6050|20170114|00105153458|11|1|1307910
6050|20170114|00105153458|12|1|1307910
6050|20170114|00105153458|9||1307910
6050|20170114|00105153461|11|1|1307915
6050|20170114|00105153461|12|1|1307915
6050|20170114|00105153461|9||1307915
6050|20170114|00105147969|9||1307914
6050|20170114|00105147969|11|1|1307914
6050|20170114|00105147969|12|1|1307914
6050|20170114|00105153460|9||1307913
6050|20170114|00105153460|11|1|1307913
6050|20170114|00105153460|12|1|1307913
6050|20170114|00105153454|11|1|1307906
6050|20170114|00105153454|12|1|1307906
6050|20170114|00105153454|9||1307906
6050|20170114|00105152323|11|1|1306672
6050|20170114|00105152323|9||1306672
6050|20170114|00105152323|12|1|1306672
6050|20170114|00105152324|11|1|1306673
6050|20170114|00105152324|9||1306673
6050|20170114|00105152324|12|1|1306673
6050|20170114|00105153459|9||1307912
6050|20170114|00105153459|11|1|1307912
6050|20170114|00105153459|12|1|1307912
6050|20170114|00105142249|9||1307911
6050|20170114|00105142249|11|1|1307911
6050|20170114|00105142249|12|1|1307911
6050|20170114|00105147120|11|1|1300837
6050|20170114|00105147120|12|1|1300837
6050|20170114|00105147120|9||1300837
6050|20170114|00105147121|11|1|1300838
6050|20170114|00105147121|12|1|1300838
6050|20170114|00105147121|9||1300838
6050|20170114|00105153456|11|1|1307908
6050|20170114|00105153456|9||1307908
6050|20170114|00105153456|12|1|1307908
6050|20170114|00105153455|9||1307907
6050|20170114|00105153455|11|1|1307907
6050|20170114|00105153455|12|1|1307907
6050|20170114|00105133788|11|1|1307905
6050|20170114|00105133788|9||1307905
6050|20170114|00105133788|12|1|1307905
6050|20170114|00105153453|11|1|1307904
6050|20170114|00105153453|12|1|1307904
6050|20170114|00105153453|9||1307904
6050|20170114|00105148206|11|1|1307903
6050|20170114|00105148206|9||1307903
6050|20170114|00105148206|12|1|1307903
6050|20170114|00105150845|9||1305099
6050|20170114|00105150845|11|1|1305099
6050|20170114|00105150845|12|1|1305099
6050|20170114|00105140220|9||1302869
6050|20170114|00105140220|11|1|1302869
6050|20170114|00105140220|12|1|1302869
6050|20170114|00105153452|10|1|1307902
6050|20170114|00105153452|9||1307902
6050|20170114|00105153452|11|1|1307902
6050|20170114|00105153452|12|1|1307902
6050|20170114|00105153451|9||1307901
6050|20170114|00105153451|11|1|1307901
6050|20170114|00105153451|12|1|1307901
6050|20170114|00105153450|11|1|1307900
6050|20170114|00105153450|12|1|1307900
6050|20170114|00105153450|9||1307900
6050|20170114|00105151087|9||1305352
6050|20170114|00105151087|11|1|1305352
6050|20170114|00105151087|12|1|1305352
6050|20170114|00105153449|11|1|1307899
6050|20170114|00105153449|12|1|1307899
6050|20170114|00105152646|11|1|1307017
6050|20170114|00105152646|9||1307017
6050|20170114|00105152646|12|1|1307017
6050|20170114|00105153448|11|1|1307898
6050|20170114|00105153448|12|1|1307898
6050|20170114|00105153447|11|1|1307897
6050|20170114|00105153447|12|1|1307897
6050|20170114|00105153447|9||1307897
6050|20170114|00105144012|11|1|1297323
6050|20170114|00105144012|12|1|1297323
6050|20170114|00105144012|9||1297323
6050|20170114|00105150602|9||1304825
6050|20170114|00105150602|11|1|1304825
6050|20170114|00105150602|12|1|1304825
6050|20170114|00105153446|9||1307896
6050|20170114|00105153446|11|1|1307896
6050|20170114|00105153446|12|1|1307896
6050|20170114|00105139222|9||1302706
6050|20170114|00105139222|11|1|1302706
6050|20170114|00105139222|12|1|1302706
6050|20170114|00105153445|11|1|1307895
6050|20170114|00105153445|12|1|1307895
6050|20170114|00105153443|11|1|1307893
6050|20170114|00105153443|12|1|1307893
6050|20170114|00105153443|9||1307893
6050|20170114|00105153444|11|1|1307894
6050|20170114|00105153444|12|1|1307894
6050|20170114|00105153442|11|1|1307892
6050|20170114|00105153442|12|1|1307892
6050|20170114|00105153442|9||1307892
6050|20170114|00105151297|11|1|1305571
6050|20170114|00105151297|12|1|1305571
6050|20170114|00105151297|9||1305571
6050|20170114|00105153440|11|1|1307891
6050|20170114|00105153440|10|1|1307891
6050|20170114|00105153440|9||1307891
6050|20170114|00105153440|12|1|1307891
6050|20170114|00105153441|10|1|1307890
6050|20170114|00105153441|11|1|1307890
6050|20170114|00105153441|9||1307890
6050|20170114|00105153441|12|1|1307890
6050|20170114|00105139600|9||1307889
6050|20170114|00105139600|11|1|1307889
6050|20170114|00105139600|12|1|1307889
6050|20170114|00105153438|9||1307887
6050|20170114|00105153438|11|1|1307887
6050|20170114|00105153438|12|1|1307887
6050|20170114|00105153439|11|1|1307888
6050|20170114|00105153439|12|1|1307888
6050|20170114|00105153439|9||1307888
6050|20170114|00105153437|11|1|1307886
6050|20170114|00105153437|9||1307886
6050|20170114|00105153437|12|1|1307886
6050|20170114|00105153436|11|1|1307885
6050|20170114|00105153436|12|1|1307885
6050|20170114|00105153434|9||1307883
6050|20170114|00105153434|11|1|1307883
6050|20170114|00105153434|12|1|1307883
6050|20170114|00105153435|11|1|1307884
6050|20170114|00105153435|12|1|1307884
6050|20170114|00105153433|11|1|1307882
6050|20170114|00105153433|12|1|1307882
6050|20170114|00105153433|9||1307882
6050|20170114|00105153432|11|1|1307881
6050|20170114|00105153432|9||1307881
6050|20170114|00105153432|12|1|1307881
6050|20170114|00105153431|11|1|1307880
6050|20170114|00105153431|12|1|1307880
6050|20170114|00105153430|9||1307879
6050|20170114|00105153430|11|1|1307879
6050|20170114|00105153430|12|1|1307879
6050|20170114|00105153426|9||1307875
6050|20170114|00105153426|11|1|1307875
6050|20170114|00105153426|12|1|1307875
6050|20170114|00105153425|11|1|1307874
6050|20170114|00105153425|12|1|1307874
6050|20170114|00105153425|9||1307874
6050|20170114|00105153424|9||1307873
6050|20170114|00105153424|11|1|1307873
6050|20170114|00105153424|12|1|1307873
6050|20170114|00105153423|9||1307872
6050|20170114|00105153423|11|1|1307872
6050|20170114|00105153423|12|1|1307872
6050|20170114|00105153422|11|1|1307871
6050|20170114|00105153422|9||1307871
6050|20170114|00105153422|12|1|1307871
6050|20170114|00105153419|11|1|1307868
6050|20170114|00105153419|12|1|1307868
6050|20170114|00105153419|9||1307868
6050|20170114|00105153420|11|1|1307869
6050|20170114|00105153420|9||1307869
6050|20170114|00105153420|12|1|1307869
6050|20170114|00105153421|11|1|1307870
6050|20170114|00105153421|12|1|1307870
6050|20170114|00105153421|10|1|1307870
6050|20170114|00105153421|9||1307870
6050|20170114|00105153417|11|1|1307866
6050|20170114|00105153417|12|1|1307866
6050|20170114|00105153417|9||1307866
6050|20170114|00105153418|9||1307867
6050|20170114|00105153418|11|1|1307867
6050|20170114|00105153418|12|1|1307867
6050|20170114|00105146529|9||1307865
6050|20170114|00105146529|11|1|1307865
6050|20170114|00105146529|12|1|1307865
6050|20170114|00105153415|11|1|1307863
6050|20170114|00105153415|12|1|1307863
6050|20170114|00105153415|9||1307863
6050|20170114|00105153416|11|1|1307864
6050|20170114|00105153416|12|1|1307864
6050|20170114|00105153414|9||1307862
6050|20170114|00105153414|11|1|1307862
6050|20170114|00105153414|12|1|1307862
6050|20170114|00105153413|11|1|1307861
6050|20170114|00105153413|12|1|1307861
6050|20170114|00105153413|9||1307861
6050|20170114|00105153412|11|1|1307860
6050|20170114|00105153412|12|1|1307860
6050|20170114|00105153412|9||1307860
6050|20170114|00105151376|11|1|1305672
6050|20170114|00105151376|12|1|1305672
6050|20170114|00105151376|9||1305672
6050|20170114|00105151969|11|1|1306300
6050|20170114|00105151969|12|1|1306300
6050|20170114|00105151969|9||1306300
6050|20170114|00105153408|11|1|1307856
6050|20170114|00105153408|12|1|1307856
6050|20170114|00105153408|9||1307856
6050|20170114|00105153411|11|1|1307859
6050|20170114|00105153411|9||1307859
6050|20170114|00105153411|12|1|1307859
6050|20170114|00105153410|11|1|1307858
6050|20170114|00105153410|12|1|1307858
6050|20170114|00105153410|9||1307858
6050|20170114|00105153409|11|1|1307857
6050|20170114|00105153409|12|1|1307857
6050|20170114|00105153409|9||1307857
6050|20170114|00105153407|11|1|1307855
6050|20170114|00105153407|12|1|1307855
6050|20170114|00105153407|9||1307855
6050|20170114|00105153406|9||1307854
6050|20170114|00105153406|11|1|1307854
6050|20170114|00105153406|12|1|1307854
6050|20170114|00105153405|9||1307853
6050|20170114|00105153405|11|1|1307853
6050|20170114|00105153405|12|1|1307853
6050|20170114|00105146462|11|1|1307852
6050|20170114|00105146462|9||1307852
6050|20170114|00105146462|12|1|1307852
6050|20170114|00105153404|11|1|1307851
6050|20170114|00105153404|12|1|1307851
6050|20170114|00105153404|9||1307851
6050|20170114|00105153403|9||1307850
6050|20170114|00105153403|11|1|1307850
6050|20170114|00105153403|12|1|1307850
6050|20170114|00105153401|9||1307847
6050|20170114|00105153401|11|1|1307847
6050|20170114|00105153401|12|1|1307847
6050|20170114|00105105194|11|1|1307849
6050|20170114|00105105194|9||1307849
6050|20170114|00105105194|12|1|1307849
6050|20170114|00105153402|9||1307848
6050|20170114|00105153402|11|1|1307848
6050|20170114|00105153402|12|1|1307848
6050|20170114|00105153390|11|1|1307836
6050|20170114|00105153390|12|1|1307836
6050|20170114|00105153390|9||1307836
6050|20170114|00105153400|9||1307846
6050|20170114|00105153400|11|1|1307846
6050|20170114|00105153400|12|1|1307846
6050|20170114|00105153399|11|1|1307845
6050|20170114|00105153399|12|1|1307845
6050|20170114|00105153399|9||1307845
6050|20170114|00105153398|11|1|1307844
6050|20170114|00105153398|12|1|1307844
6050|20170114|00105152572|11|1|1306938
6050|20170114|00105152572|9||1306938
6050|20170114|00105152572|12|1|1306938
6050|20170114|00105153396|11|1|1307842
6050|20170114|00105153396|12|1|1307842
6050|20170114|00105153396|9||1307842
6050|20170114|00105153397|11|1|1307843
6050|20170114|00105153397|12|1|1307843
6050|20170114|00105151559|9||1305866
6050|20170114|00105151559|11|1|1305866
6050|20170114|00105151559|12|1|1305866
6050|20170114|00105153394|11|1|1307840
6050|20170114|00105153394|12|1|1307840
6050|20170114|00105153394|9||1307840
6050|20170114|00105153395|11|1|1307841
6050|20170114|00105153395|9||1307841
6050|20170114|00105153395|12|1|1307841
6050|20170114|00105153393|11|1|1307839
6050|20170114|00105153393|12|1|1307839
6050|20170114|00105153393|9||1307839
6050|20170114|00105146477|11|1|1300060
6050|20170114|00105146477|12|1|1300060
6050|20170114|00105146477|9||1300060
6050|20170114|00105153378|9||1307824
6050|20170114|00105153378|11|1|1307824
6050|20170114|00105153378|12|1|1307824
6050|20170114|00105153392|11|1|1307838
6050|20170114|00105153392|9||1307838
6050|20170114|00105153392|12|1|1307838
6050|20170114|00105153391|11|1|1307837
6050|20170114|00105153391|9||1307837
6050|20170114|00105153391|12|1|1307837
6050|20170114|00105153389|11|1|1307835
6050|20170114|00105153389|9||1307835
6050|20170114|00105153389|12|1|1307835
6050|20170114|00105153388|9||1307834
6050|20170114|00105153388|11|1|1307834
6050|20170114|00105153388|12|1|1307834
6050|20170114|00105153387|9||1307833
6050|20170114|00105153387|11|1|1307833
6050|20170114|00105153387|12|1|1307833
6050|20170114|00105153386|11|1|1307832
6050|20170114|00105153386|12|1|1307832
6050|20170114|00105150869|11|1|1305125
6050|20170114|00105150869|9||1305125
6050|20170114|00105150869|12|1|1305125
6050|20170114|00105153385|9||1307831
6050|20170114|00105153385|11|1|1307831
6050|20170114|00105153385|12|1|1307831
6050|20170114|00105153384|11|1|1307830
6050|20170114|00105153384|9||1307830
6050|20170114|00105153384|12|1|1307830
6050|20170114|00105153380|11|1|1307826
6050|20170114|00105153380|12|1|1307826
6050|20170114|00105153380|9||1307826
6050|20170114|00105153381|11|1|1307827
6050|20170114|00105153381|12|1|1307827
6050|20170114|00105153381|9||1307827
6050|20170114|00105153383|11|1|1307829
6050|20170114|00105153383|12|1|1307829
6050|20170114|00105146550|12|2|1300141
6050|20170114|00105146550|11|1|1300141
6050|20170114|00105146550|12|1|1300140
6050|20170114|00105146550|9||1300141
6050|20170114|00105153382|11|1|1307828
6050|20170114|00105153382|12|1|1307828
6050|20170114|00105153379|11|1|1307825
6050|20170114|00105153379|9||1307825
6050|20170114|00105153379|12|1|1307825
6050|20170114|00105153374|11|1|1307819
6050|20170114|00105153374|12|1|1307819
6050|20170114|00105153374|9||1307819
6050|20170114|00105149590|11|1|1307818
6050|20170114|00105149590|9||1307818
6050|20170114|00105149590|12|1|1307818
6050|20170114|00105153377|11|1|1307823
6050|20170114|00105153377|9||1307823
6050|20170114|00105153377|12|1|1307823
6050|20170114|00105153376|9||1307822
6050|20170114|00105153376|11|1|1307822
6050|20170114|00105153376|12|1|1307822
6050|20170114|00105153375|12|2|1307821
6050|20170114|00105153375|11|1|1307821
6050|20170114|00105153375|12|1|1307820
6050|20170114|00105153373|11|1|1307817
6050|20170114|00105153373|12|1|1307817
6050|20170114|00105153373|9||1307817
6050|20170114|00105153372|11|1|1307816
6050|20170114|00105153372|12|1|1307816
6050|20170114|00105153372|9||1307816
6050|20170114|00105153370|11|1|1307814
6050|20170114|00105153370|12|1|1307814
6050|20170114|00105153370|9||1307814
6050|20170114|00105153371|11|1|1307815
6050|20170114|00105153371|9||1307815
