datenquelle|standdatum|offertnummerintern|vertriebspartnergpnr|fallcode|provisionsanteil|leistungstraegerart
6050|20170128|00105144755|2548141|0| |1
6050|20170128|00105155422|2504361|0|1.0000|20
6050|20170128|00105155422|2504361|0| |1
6050|20170128|00105152090|2584764|0|1.0000|20
6050|20170128|00105152090|2584764|0| |1
6050|20170128|00105159862|2516748|0|1.0000|20
6050|20170128|00105159862|2516748|0| |1
6050|20170128|00105154600|2346923|0|1.0000|20
6050|20170128|00105154600|2346923|0| |1
6050|20170128|00105158357|2516748|0| |1
6050|20170128|00105154182|2559262|0| |1
6050|20170128|00105148784|2606295|0|1.0000|20
6050|20170128|00105148784|2606295|0| |1
6050|20170128|00105155807|2549440|0|1.0000|20
6050|20170128|00105155807|2549440|0| |1
6050|20170128|00105155850|2549440|0|1.0000|20
6050|20170128|00105155850|2549440|0| |1
6050|20170128|00105157713|2654662|0|1.0000|20
6050|20170128|00105157713|2654662|0| |1
6050|20170128|00105159021|2302413|0|1.0000|20
6050|20170128|00105159021|2302413|0| |1
6050|20170128|00105153294|2654662|0|1.0000|20
6050|20170128|00105158705|2568681|0| |1
6050|20170128|00105160135|703580|0|1.0000|20
6050|20170128|00105160135|703580|0| |1
6050|20170128|00105158601|2589918|0| |1
6050|20170128|00105156818|2138888|0|1.0000|20
6050|20170128|00105156818|2138888|0| |1
6050|20170128|00105149868|2629962|0|1.0000|20
6050|20170128|00105149868|2629962|0| |1
6050|20170128|00105150653|2663402|0|1.0000|20
6050|20170128|00105150653|2663402|0| |1
6050|20170128|00105157917|2322229|0|1.0000|20
6050|20170128|00105157917|2322229|0| |1
6050|20170128|00105158181|2346923|0| |1
6050|20170128|00105154269|2346923|0|1.0000|20
6050|20170128|00105154269|2346923|0| |1
6050|20170128|00105153933|2424700|0|1.0000|20
6050|20170128|00105153933|2424700|0| |1
6050|20170128|00105157278|2661311|0|1.0000|20
6050|20170128|00105159074|2526988|0|1.0000|20
6050|20170128|00105159074|2526988|0| |1
6050|20170128|00105157744|2602697|0|1.0000|20
6050|20170128|00105157558|2602697|0| |1
6050|20170128|00105157747|2602697|0|1.0000|20
6050|20170128|00105157747|2602697|0| |1
6050|20170128|00105153529|2058264|0|1.0000|20
6050|20170128|00105159681|2346923|0| |1
6050|20170128|00105158310|2346923|0|1.0000|20
6050|20170128|00105159537|2346923|0| |1
6050|20170128|00105158773|2346923|0|1.0000|20
6050|20170128|00105158947|2346923|0| |1
6050|20170128|00105159117|2346923|0| |1
6050|20170128|00105150630|2346923|0|1.0000|20
6050|20170128|00105137476|2663315|0|1.0000|20
6050|20170128|00105157704|2346923|0|1.0000|20
6050|20170128|00105160367|343761|0| |1
6050|20170128|00105158034|2346341|0| |1
6050|20170128|00105159509|2346923|0| |1
6050|20170128|00105157997|2520096|0| |1
6050|20170128|00105159611|2346923|0| |1
6050|20170128|00105158673|2346923|0|1.0000|20
6050|20170128|00105153103|2346923|0| |1
6050|20170128|00105157455|2520096|0| |1
6050|20170128|00105153561|2577840|0|1.0000|20
6050|20170128|00105153050|2346923|0| |1
6050|20170128|00105153699|2648228|0| |1
6050|20170128|00105156000|2381031|0| |1
6050|20170128|00105119462|2600771|0|0.5000|20
6050|20170128|00105119462|2600824|0|0.5000|21
6050|20170128|00105146983|2266585|0| |1
6050|20170128|00105159025|2346923|0| |1
6050|20170128|00105158547|2313420|0| |1
6050|20170128|00105156867|2346923|0|1.0000|20
6050|20170128|00105151214|2306493|0|0.9000|20
6050|20170128|00105148063|2346923|0|1.0000|20
6050|20170128|00105156597|2346923|0| |1
6050|20170128|00105154532|2524547|0|1.0000|20
6050|20170128|00105158189|2346923|0| |1
6050|20170128|00105159498|2346923|0|1.0000|20
6050|20170128|00105151858|2579944|0|1.0000|20
6050|20170128|00105158708|2346923|0|1.0000|20
6050|20170128|00105157408|552895|0| |1
6050|20170128|00105160583|2061073|0| |1
6050|20170128|00105156411|2523862|0|1.0000|20
6050|20170128|00105159480|2346923|0|1.0000|20
6050|20170128|00105156423|2523862|0| |1
6050|20170128|00105154015|2523862|0| |1
6050|20170128|00105159305|2346923|0|1.0000|20
6050|20170128|00105160811|2592324|0| |1
6050|20170128|00105145923|552895|0| |1
6050|20170128|00105157680|2238579|0| |1
6050|20170128|00105157678|2238579|0|1.0000|20
6050|20170128|00105160142|2560098|0| |1
6050|20170128|00105152452|2192942|0| |1
6050|20170128|00105160843|1018217|0|1.0000|20
6050|20170128|00105160290|617783|0| |1
6050|20170128|00105156443|1030463|0|1.0000|20
6050|20170128|00105160278|617783|0|1.0000|20
6050|20170128|00105156871|2346923|0| |1
6050|20170128|00105158813|2346923|0|1.0000|20
6050|20170128|00105150986|2652992|0|0.8000|20
6050|20170128|00105158027|2346923|0| |1
6050|20170128|00105159556|2346923|0|1.0000|20
6050|20170128|00105159179|404769|0| |1
6050|20170128|00105157564|2549440|0|1.0000|20
6050|20170128|00105159269|2069810|0|1.0000|20
6050|20170128|00105159270|2069810|0|1.0000|20
6050|20170128|00105160797|2155133|0|1.0000|20
6050|20170128|00105147146|2661811|0|1.0000|20
6050|20170128|00105151540|258568|0| |1
6050|20170128|00105152276|2346923|0|1.0000|20
6050|20170128|00105159072|2346923|0|1.0000|20
6050|20170128|00105144652|2346923|0| |1
6050|20170128|00105153212|2178117|0| |1
6050|20170128|00105159409|2346923|0|1.0000|20
6050|20170128|00105159034|2549440|0| |1
6050|20170128|00105159875|2617695|0|1.0000|20
6050|20170128|00105156197|2346923|0| |1
6050|20170128|00105158390|2346923|0|1.0000|20
6050|20170128|00105153647|2346923|0|1.0000|20
6050|20170128|00105153465|2322390|0|1.0000|20
6050|20170128|00105158987|2278382|0| |1
6050|20170128|00105159612|2346923|0|1.0000|20
6050|20170128|00105158985|2278382|0|0.6000|20
6050|20170128|00105158985|2345970|0|0.4000|21
6050|20170128|00105158185|2617695|0| |1
6050|20170128|00105140313|2346923|0|1.0000|20
6050|20170128|00105148423|2346923|0|1.0000|20
6050|20170128|00105153818|2602697|0|1.0000|20
6050|20170128|00105157639|2346923|0| |1
6050|20170128|00105157156|2602697|0| |1
6050|20170128|00105161087|2656843|0| |1
6050|20170128|00105137470|2580217|0|1.0000|20
6050|20170128|00105152123|2111044|0| |1
6050|20170128|00105152115|2111044|0| |1
6050|20170128|00105154876|2346923|0| |1
6050|20170128|00105159964|2659762|0|1.0000|20
6050|20170128|00105153566|2602697|0|1.0000|20
6050|20170128|00105153941|2346923|0| |1
6050|20170128|00105147273|2346923|0|1.0000|20
6050|20170128|00105154966|2600770|0| |1
6050|20170128|00105149616|2346923|0|1.0000|20
6050|20170128|00105157971|2313670|0|1.0000|20
6050|20170128|00105157818|2346923|0|1.0000|20
6050|20170128|00105161147|986585|0|1.0000|20
6050|20170128|00105158317|2567681|0|1.0000|20
6050|20170128|00105152805|2346923|0|1.0000|20
6050|20170128|00105159127|2567681|0| |1
6050|20170128|00105152796|2346923|0| |1
6050|20170128|00105154128|2567681|0| |1
6050|20170128|00105154207|2567681|0| |1
6050|20170128|00105153043|2346923|0| |1
6050|20170128|00105158419|2346923|0| |1
6050|20170128|00105150835|2580220|0| |1
6050|20170128|00105158458|2346923|0|1.0000|20
6050|20170128|00105159204|2601861|0|0.3800|21
6050|20170128|00105158301|2549440|0|1.0000|20
6050|20170128|00105155237|2655210|0|1.0000|20
6050|20170128|00105159121|2346923|0|1.0000|20
6050|20170128|00105160876|2291539|0|1.0000|20
6050|20170128|00105160877|2291539|0| |1
6050|20170128|00105143516|2346923|0| |1
6050|20170128|00105151564|2346923|0| |1
6050|20170128|00105154132|2346923|0| |1
6050|20170128|00105156559|2346923|0| |1
6050|20170128|00105160258|1029323|0|1.0000|20
6050|20170128|00105159587|2346923|0| |1
6050|20170128|00105160921|2322322|0|1.0000|20
6050|20170128|00105161463|2341978|0| |1
6050|20170128|00105153529|2058264|0| |1
6050|20170128|00105154925|2123061|0|1.0000|20
6050|20170128|00105154925|2123061|0| |1
6050|20170128|00105158866|2346923|0|1.0000|20
6050|20170128|00105158866|2346923|0| |1
6050|20170128|00105156900|2346923|0|1.0000|20
6050|20170128|00105156900|2346923|0| |1
6050|20170128|00105154005|2346923|0|1.0000|20
6050|20170128|00105154005|2346923|0| |1
6050|20170128|00105158688|2346923|0|1.0000|20
6050|20170128|00105158688|2346923|0| |1
6050|20170128|00105159544|2346923|0|1.0000|20
6050|20170128|00105159544|2346923|0| |1
6050|20170128|00105159667|2346923|0|1.0000|20
6050|20170128|00105159667|2346923|0| |1
6050|20170128|00105138629|2580223|0| |1
6050|20170128|00105158199|2346923|0|1.0000|20
6050|20170128|00105158199|2346923|0| |1
6050|20170128|00105156972|2346923|0|1.0000|20
6050|20170128|00105156972|2346923|0| |1
6050|20170128|00105156819|2527660|0|1.0000|20
6050|20170128|00105158828|2346923|0|1.0000|20
6050|20170128|00105158828|2346923|0| |1
6050|20170128|00105156981|2346923|0|1.0000|20
6050|20170128|00105156981|2346923|0| |1
6050|20170128|00105155905|2346923|0|1.0000|20
6050|20170128|00105155905|2346923|0| |1
6050|20170128|00105160221|2318115|0|1.0000|20
6050|20170128|00105160221|2318115|0| |1
6050|20170128|00105159234|2346923|0|1.0000|20
6050|20170128|00105159234|2346923|0| |1
6050|20170128|00105155304|2346923|0| |1
6050|20170128|00105157173|2346923|0| |1
6050|20170128|00105159050|2346923|0|1.0000|20
6050|20170128|00105159050|2346923|0| |1
6050|20170128|00105157473|2346923|0|1.0000|20
6050|20170128|00105157473|2346923|0| |1
6050|20170128|00105159633|2346923|0|1.0000|20
6050|20170128|00105159633|2346923|0| |1
6050|20170128|00105158947|2346923|0|1.0000|20
6050|20170128|00105156171|2346923|0|1.0000|20
6050|20170128|00105156171|2346923|0| |1
6050|20170128|00105159507|191938|0|1.0000|20
6050|20170128|00105159507|191938|0| |1
6050|20170128|00105137476|2663315|0| |1
6050|20170128|00105160185|2239435|0|1.0000|20
6050|20170128|00105160185|2239435|0| |1
6050|20170128|00105157455|2520096|0|1.0000|20
6050|20170128|00105153561|2577840|0| |1
6050|20170128|00105157291|2346923|0|1.0000|20
6050|20170128|00105157291|2346923|0| |1
6050|20170128|00105156874|2382970|0|1.0000|20
6050|20170128|00105159443|2343545|0|1.0000|20
6050|20170128|00105159443|2343545|0| |1
6050|20170128|00105159369|2346923|0|1.0000|20
6050|20170128|00105159369|2346923|0| |1
6050|20170128|00105157476|2346923|0|1.0000|20
6050|20170128|00105157476|2346923|0| |1
6050|20170128|00105151963|2381031|0|1.0000|20
6050|20170128|00105151860|2579944|0|1.0000|20
6050|20170128|00105151860|2579944|0| |1
6050|20170128|00105151801|2655210|0|1.0000|20
6050|20170128|00105151801|2655210|0| |1
6050|20170128|00105160583|2061073|0|1.0000|20
6050|20170128|00105159480|2346923|0| |1
6050|20170128|00105156423|2523862|0|1.0000|20
6050|20170128|00105151210|2306493|0|0.9000|20
6050|20170128|00105151210|2306493|0| |1
6050|20170128|00105151210|2345970|0|0.1000|21
6050|20170128|00105151210|2619388|0|0.0000|21
6050|20170128|00105159305|2346923|0| |1
6050|20170128|00105160812|2592324|0|1.0000|20
6050|20170128|00105160812|2592324|0| |1
6050|20170128|00105157672|2238579|0|1.0000|20
6050|20170128|00105157672|2238579|0| |1
6050|20170128|00105160244|2041513|0| |1
6050|20170128|00105156840|2320680|0|1.0000|20
6050|20170128|00105156840|2320680|0| |1
6050|20170128|00105160289|2601614|0|0.7000|20
6050|20170128|00105160289|2601614|0| |1
6050|20170128|00105160289|2223721|0|0.3000|21
6050|20170128|00105160842|1018217|0| |1
6050|20170128|00105160199|2513127|0|1.0000|20
6050|20170128|00105160199|2513127|0| |1
6050|20170128|00105159020|2081367|0|1.0000|20
6050|20170128|00105159020|2081367|0| |1
6050|20170128|00105159989|605859|0|1.0000|20
6050|20170128|00105159989|605859|0| |1
6050|20170128|00105160346|2562968|0|1.0000|20
6050|20170128|00105160346|2562968|0| |1
6050|20170128|00105158027|2346923|0|1.0000|20
6050|20170128|00105159556|2346923|0| |1
6050|20170128|00105159256|2346923|0| |1
6050|20170128|00105158956|2321474|0|1.0000|20
6050|20170128|00105149853|2299733|0| |1
6050|20170128|00105159686|2047106|0|1.0000|20
6050|20170128|00105159686|2047106|0| |1
6050|20170128|00105159226|2346923|0|1.0000|20
6050|20170128|00105159226|2346923|0| |1
6050|20170128|00105160686|2590441|0|1.0000|20
6050|20170128|00105160686|2590441|0| |1
6050|20170128|00105158390|2346923|0| |1
6050|20170128|00105156267|2600770|0|1.0000|20
6050|20170128|00105156267|2600770|0| |1
6050|20170128|00105158185|2617695|0|1.0000|20
6050|20170128|00105148423|2346923|0| |1
6050|20170128|00105136602|2664567|0|1.0000|20
6050|20170128|00105136602|2664567|0| |1
6050|20170128|00105158716|2023055|0|1.0000|20
6050|20170128|00105158716|2023055|0| |1
6050|20170128|00105153573|2602697|0|1.0000|20
6050|20170128|00105153573|2602697|0| |1
6050|20170128|00105157821|2346923|0|1.0000|20
6050|20170128|00105157821|2346923|0| |1
6050|20170128|00105156436|2346923|0|1.0000|20
6050|20170128|00105156436|2346923|0| |1
6050|20170128|00105153941|2346923|0|1.0000|20
6050|20170128|00105157971|2313670|0| |1
6050|20170128|00105154347|2346923|0|1.0000|20
6050|20170128|00105154347|2346923|0| |1
6050|20170128|00105158317|2567681|0| |1
6050|20170128|00105159127|2567681|0|1.0000|20
6050|20170128|00105154128|2567681|0|1.0000|20
6050|20170128|00105153108|2346923|0|1.0000|20
6050|20170128|00105153108|2346923|0| |1
6050|20170128|00105153043|2346923|0|1.0000|20
6050|20170128|00105158419|2346923|0|1.0000|20
6050|20170128|00105154025|2236189|0|1.0000|20
6050|20170128|00105154025|2236189|0| |1
6050|20170128|00105135652|2346923|0|1.0000|20
6050|20170128|00105135652|2346923|0| |1
6050|20170128|00105158903|2346923|0|1.0000|20
6050|20170128|00105158903|2346923|0| |1
6050|20170128|00105155005|2346923|0|1.0000|20
6050|20170128|00105155005|2346923|0| |1
6050|20170128|00105158729|2346923|0| |1
6050|20170128|00105095388|2516474|0|1.0000|20
6050|20170128|00105095388|2516474|0| |1
6050|20170128|00105159401|772225|0|1.0000|20
6050|20170128|00105159401|772225|0| |1
6050|20170128|00105143033|2316074|0| |1
6050|20170128|00105149925|2313670|0|1.0000|20
6050|20170128|00105148177|2346923|0| |1
6050|20170128|00105105973|2559203|0|1.0000|20
6050|20170128|00105151877|2346923|0| |1
6050|20170128|00105154040|2602697|0| |1
6050|20170128|00105153662|2602697|0| |1
6050|20170128|00105157849|2656649|0|1.0000|20
6050|20170128|00105157953|2416993|0|1.0000|20
6050|20170128|00105155770|2346923|0| |1
6050|20170128|00105157869|2656649|0|1.0000|20
6050|20170128|00105145204|2661811|0| |1
6050|20170128|00105138990|2346923|0| |1
6050|20170128|00105158680|2614354|0| |1
6050|20170128|00105157669|2387725|0| |1
6050|20170128|00105154954|2346923|0| |1
6050|20170128|00105150717|2346923|0|1.0000|20
6050|20170128|00105148015|2346923|0| |1
6050|20170128|00105156081|2659762|0|1.0000|20
6050|20170128|00105151949|2369064|0|1.0000|20
6050|20170128|00105155942|2346923|0|1.0000|20
6050|20170128|00105153723|2559128|0|1.0000|20
6050|20170128|00105155473|2346923|0|1.0000|20
6050|20170128|00105157374|2346923|0|1.0000|20
6050|20170128|00105157075|2346923|0|1.0000|20
6050|20170128|00105155699|2656304|0|1.0000|20
6050|20170128|00105157998|2346923|0|1.0000|20
6050|20170128|00105158430|2392133|0| |1
6050|20170128|00105143383|2587462|0|1.0000|20
6050|20170128|00105156932|2385077|0| |1
6050|20170128|00105157057|2602697|0|1.0000|20
6050|20170128|00105156287|2602697|0| |1
6050|20170128|00105148692|2626212|0| |1
6050|20170128|00105151032|2592880|0| |1
6050|20170128|00105151665|2381031|0| |1
6050|20170128|00105156603|2346923|0|1.0000|20
6050|20170128|00105157436|2346923|0| |1
6050|20170128|00105159007|1018217|0| |1
6050|20170128|00105156226|2346923|0|1.0000|20
6050|20170128|00105156279|2346923|0| |1
6050|20170128|00105150074|2580217|0| |1
6050|20170128|00105151040|2592880|0| |1
6050|20170128|00105151642|2572240|0| |1
6050|20170128|00105159207|2646433|0|1.0000|20
6050|20170128|00105156783|2346923|0| |1
6050|20170128|00105157409|2346923|0| |1
6050|20170128|00105158940|2661836|0|1.0000|20
6050|20170128|00105154457|2626423|0| |1
6050|20170128|00105159189|2321875|0| |1
6050|20170128|00105154255|2346923|0| |1
6050|20170128|00105159428|2343545|0|1.0000|20
6050|20170128|00105147970|2580217|0|1.0000|20
6050|20170128|00105155538|2659254|0| |1
6050|20170128|00105155855|2310611|0| |1
6050|20170128|00105159103|2619906|0|1.0000|20
6050|20170128|00105157165|2254974|0|1.0000|20
6050|20170128|00105159548|2176597|0| |1
6050|20170128|00105158699|2190993|0|1.0000|20
6050|20170128|00105159456|2626719|0| |1
6050|20170128|00105156902|2369064|0|1.0000|20
6050|20170128|00105159051|222431|0| |1
6050|20170128|00105155785|2369064|0|1.0000|20
6050|20170128|00105128389|2366564|0| |1
6050|20170128|00105158722|2239435|0| |1
6050|20170128|00105159663|2245729|0| |1
6050|20170128|00105159479|2179263|0|1.0000|20
6050|20170128|00105157471|2456892|0| |1
6050|20170128|00105113425|2081367|0| |1
6050|20170128|00105159679|2527176|0| |1
6050|20170128|00105156370|2081367|0|1.0000|20
6050|20170128|00105158812|2346923|0| |1
6050|20170128|00105154832|2346923|0| |1
6050|20170128|00105157287|2346923|0| |1
6050|20170128|00105156498|2592324|0|1.0000|20
6050|20170128|00105150270|2346923|0| |1
6050|20170128|00105157597|2346923|0|1.0000|20
6050|20170128|00105159452|2654343|0|1.0000|20
6050|20170128|00105156860|2346923|0|1.0000|20
6050|20170128|00105159144|2590441|0| |1
6050|20170128|00105156780|2346923|0|1.0000|20
6050|20170128|00105156352|2346923|0| |1
6050|20170128|00105154564|2346923|0| |1
6050|20170128|00105158102|2346923|0|1.0000|20
6050|20170128|00105156031|2346923|0|1.0000|20
6050|20170128|00105134612|2346923|0| |1
6050|20170128|00105154373|2346923|0| |1
6050|20170128|00105149852|2664342|0|1.0000|20
6050|20170128|00105157200|2346923|0| |1
6050|20170128|00105157449|2346923|0| |1
6050|20170128|00105154131|2346923|0| |1
6050|20170128|00105152462|2346923|0|1.0000|20
6050|20170128|00105156238|2346923|0| |1
6050|20170128|00105159714|404769|0| |1
6050|20170128|00105158243|2346923|0|1.0000|20
6050|20170128|00105158141|2511083|0|1.0000|20
6050|20170128|00105153438|2058264|0|1.0000|20
6050|20170128|00105159652|191938|0| |1
6050|20170128|00105159850|2516748|0|1.0000|20
6050|20170128|00105157983|2052687|0|1.0000|20
6050|20170128|00105155508|2578516|0| |1
6050|20170128|00105157766|2346923|0| |1
6050|20170128|00105155040|2346923|0| |1
6050|20170128|00105158357|2516748|0|1.0000|20
6050|20170128|00105159423|191938|0|1.0000|20
6050|20170128|00105154973|2560411|0|1.0000|20
6050|20170128|00105153721|2667019|0| |1
6050|20170128|00105155951|2509394|0|1.0000|20
6050|20170128|00105160127|2516748|0| |1
6050|20170128|00105153580|2246196|0|1.0000|20
6050|20170128|00105154677|2309234|0|1.0000|20
6050|20170128|00105157720|2654662|0| |1
6050|20170128|00105159581|231521|0|1.0000|20
6050|20170128|00105157180|2568681|0| |1
6050|20170128|00105157974|2619496|0| |1
6050|20170128|00105156223|2063902|0| |1
6050|20170128|00105158741|2343402|0| |1
6050|20170128|00105158636|2213631|0| |1
6050|20170128|00105160108|2416993|0| |1
6050|20170128|00105150629|2663402|0| |1
6050|20170128|00105151258|2346923|0| |1
6050|20170128|00105083929|2346923|0|1.0000|20
6050|20170128|00105157546|2346923|0| |1
6050|20170128|00105157244|1080098|0| |1
6050|20170128|00105157557|2346923|0|1.0000|20
6050|20170128|00105158730|2346923|0| |1
6050|20170128|00105153564|2058264|0|1.0000|20
6050|20170128|00105157764|2602697|0|1.0000|20
6050|20170128|00105156475|2346923|0|1.0000|20
6050|20170128|00105158279|2602697|0| |1
6050|20170128|00105155241|2346923|0|1.0000|20
6050|20170128|00105158633|2346923|0| |1
6050|20170128|00105157785|2667520|0| |1
6050|20170128|00105150926|2667520|0|1.0000|20
6050|20170128|00105160249|2392811|0| |1
6050|20170128|00105155966|2346923|0| |1
6050|20170128|00105150912|2667520|0|1.0000|20
6050|20170128|00105151822|2579944|0| |1
6050|20170128|00105160460|2392811|0| |1
6050|20170128|00105155679|2655604|0|1.0000|20
6050|20170128|00105153440|2178233|0| |1
6050|20170128|00105160400|2340140|0| |1
6050|20170128|00105156671|2631660|0| |1
6050|20170128|00105128418|2580223|0| |1
6050|20170128|00105159378|2346923|0| |1
6050|20170128|00105158768|2602697|0|1.0000|20
6050|20170128|00105157464|2346923|0|1.0000|20
6050|20170128|00105159622|2346923|0|1.0000|20
6050|20170128|00105159619|2346923|0| |1
6050|20170128|00105158874|2536817|0|1.0000|20
6050|20170128|00105159665|2346923|0|1.0000|20
6050|20170128|00105138629|2580223|0|1.0000|20
6050|20170128|00105158843|2346923|0| |1
6050|20170128|00105155972|2346923|0|1.0000|20
6050|20170128|00105143334|2061073|0| |1
6050|20170128|00105157638|2346923|0|1.0000|20
6050|20170128|00105153823|2602697|0|1.0000|20
6050|20170128|00105157441|2346923|0| |1
6050|20170128|00105159337|324433|0| |1
6050|20170128|00105154400|2346923|0|1.0000|20
6050|20170128|00105158935|2346923|0|1.0000|20
6050|20170128|00105159681|2346923|0|1.0000|20
6050|20170128|00105158310|2346923|0| |1
6050|20170128|00105159537|2346923|0|1.0000|20
6050|20170128|00105158773|2346923|0| |1
6050|20170128|00105159117|2346923|0|1.0000|20
6050|20170128|00105150630|2346923|0| |1
6050|20170128|00105157704|2346923|0| |1
6050|20170128|00105160367|343761|0|1.0000|20
6050|20170128|00105158034|2346341|0|1.0000|20
6050|20170128|00105159509|2346923|0|1.0000|20
6050|20170128|00105157997|2520096|0|1.0000|20
6050|20170128|00105159611|2346923|0|1.0000|20
6050|20170128|00105157537|2346923|0| |1
6050|20170128|00105158673|2346923|0| |1
6050|20170128|00105153103|2346923|0|1.0000|20
6050|20170128|00105153050|2346923|0|1.0000|20
6050|20170128|00105153699|2648228|0|1.0000|20
6050|20170128|00105156000|2381031|0|1.0000|20
6050|20170128|00105119462|2600771|0| |1
6050|20170128|00105156874|2382970|0| |1
6050|20170128|00105146983|2266585|0|1.0000|20
6050|20170128|00105159025|2346923|0|1.0000|20
6050|20170128|00105158547|2313420|0|1.0000|20
6050|20170128|00105151963|2381031|0| |1
6050|20170128|00105158189|2346923|0|1.0000|20
6050|20170128|00105158708|2346923|0| |1
6050|20170128|00105157408|552895|0|0.5000|20
6050|20170128|00105157408|342355|0|0.5000|21
6050|20170128|00105156411|2523862|0| |1
6050|20170128|00105154015|2523862|0|1.0000|20
6050|20170128|00105160811|2592324|0|1.0000|20
6050|20170128|00105145923|552895|0|0.5000|20
6050|20170128|00105145923|342355|0|0.5000|21
6050|20170128|00105157680|2238579|0|1.0000|20
6050|20170128|00105157678|2238579|0| |1
6050|20170128|00105160142|2560098|0|1.0000|20
6050|20170128|00105152452|2192942|0|1.0000|20
6050|20170128|00105160244|2041513|0|1.0000|20
6050|20170128|00105160842|1018217|0|1.0000|20
6050|20170128|00105160843|1018217|0| |1
6050|20170128|00105160290|617783|0|1.0000|20
6050|20170128|00105156443|1030463|0| |1
6050|20170128|00105160278|617783|0| |1
6050|20170128|00105158813|2346923|0| |1
6050|20170128|00105159179|404769|0|0.7500|20
6050|20170128|00105159179|2269691|0|0.2500|21
6050|20170128|00105159256|2346923|0|1.0000|20
6050|20170128|00105158956|2321474|0| |1
6050|20170128|00105157564|2549440|0| |1
6050|20170128|00105159270|2069810|0| |1
6050|20170128|00105149853|2299733|0|1.0000|20
6050|20170128|00105160797|2155133|0| |1
6050|20170128|00105147146|2661811|0| |1
6050|20170128|00105151540|258568|0|1.0000|20
6050|20170128|00105152276|2346923|0| |1
6050|20170128|00105159072|2346923|0| |1
6050|20170128|00105144652|2346923|0|1.0000|20
6050|20170128|00105153212|2178117|0|1.0000|20
6050|20170128|00105159034|2549440|0|1.0000|20
6050|20170128|00105159875|2617695|0| |1
6050|20170128|00105156197|2346923|0|1.0000|20
6050|20170128|00105153647|2346923|0| |1
6050|20170128|00105153465|2322390|0| |1
6050|20170128|00105158987|2278382|0|0.6000|20
6050|20170128|00105158987|2345970|0|0.4000|21
6050|20170128|00105159612|2346923|0| |1
6050|20170128|00105158985|2278382|0| |1
6050|20170128|00105140313|2346923|0| |1
6050|20170128|00105153818|2602697|0| |1
6050|20170128|00105157639|2346923|0|1.0000|20
6050|20170128|00105157156|2602697|0|1.0000|20
6050|20170128|00105161087|2656843|0|1.0000|20
6050|20170128|00105159518|2568681|0| |1
6050|20170128|00105137470|2580217|0| |1
6050|20170128|00105152123|2111044|0|1.0000|20
6050|20170128|00105155792|2571689|0| |1
6050|20170128|00105159313|2346923|0|1.0000|20
6050|20170128|00105152115|2111044|0|1.0000|20
6050|20170128|00105154876|2346923|0|1.0000|20
6050|20170128|00105159964|2659762|0| |1
6050|20170128|00105153566|2602697|0| |1
6050|20170128|00105158762|2346923|0|1.0000|20
6050|20170128|00105160440|2665280|0|1.0000|20
6050|20170128|00105147273|2346923|0| |1
6050|20170128|00105154966|2600770|0|1.0000|20
6050|20170128|00105149616|2346923|0| |1
6050|20170128|00105157973|2313670|0| |1
6050|20170128|00105158898|2346923|0|1.0000|20
6050|20170128|00105157818|2346923|0| |1
6050|20170128|00105161147|986585|0| |1
6050|20170128|00105152805|2346923|0| |1
6050|20170128|00105152796|2346923|0|1.0000|20
6050|20170128|00105151035|2580220|0|1.0000|20
6050|20170128|00105154207|2567681|0|1.0000|20
6050|20170128|00105159150|2312334|0|1.0000|20
6050|20170128|00105150835|2580220|0|1.0000|20
6050|20170128|00105158458|2346923|0| |1
6050|20170128|00105160223|2346923|0|1.0000|20
6050|20170128|00105159204|2583629|0| |1
6050|20170128|00105158301|2549440|0| |1
6050|20170128|00105155237|2655210|0| |1
6050|20170128|00105159121|2346923|0| |1
6050|20170128|00105160877|2291539|0|1.0000|20
6050|20170128|00105143516|2346923|0|1.0000|20
6050|20170128|00105151564|2346923|0|1.0000|20
6050|20170128|00105156559|2346923|0|1.0000|20
6050|20170128|00105160258|1029323|0| |1
6050|20170128|00105158729|2346923|0|1.0000|20
6050|20170128|00105161463|2341978|0|1.0000|20
